rxn_smiles,label,true_rxn_smiles,forward_template
CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>O=[N+]([O-])c1cccc(Cl)c1,0,CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(=O)c1cccc(Oc2ccccc2[N+](=O)[O-])c1,0,CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(=O)c1ccccc1,0,CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CCc1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,0,CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(=O)c1cccc(Oc2ccc(Cl)cc2N)c1,0,CC(=O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1>>CC(O)c1cccc(Oc2ccc(Cl)cc2[N+](=O)[O-])c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>NC(CCO)c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N(c1ccccc1)C(CCO)c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>NC(=O)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCSC1CNC(CCO)c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>CCC(NC(=O)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=CCC(NC(=O)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCC1c1ccccc1,0,O=C(NC(CCO)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1.Oc1ccccc1>>O=C(NC(CCOc1ccccc1)c1ccccc1)C1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
