rxn_smiles,label,true_rxn_smiles,forward_template
CC1=COC(C)(C=O)CC1>>CCC(C)=CO,0,CC1=COC(C)(C=O)CC1>>CC1=COC(C)(CO)CC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC1=COC(C)(C=O)CC1>>CCCCC(C)(O)C=O,0,CC1=COC(C)(C=O)CC1>>CC1=COC(C)(CO)CC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(NCCCO)c1cc(Br)c(Br)[nH]1,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CCOC(=O)CCNCc1cc(Br)c(Br)[nH]1,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CCO,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C1CCN1C(=O)c1cc(Br)c(Br)[nH]1,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CCOC(=O)CCn1c(=O)c2cc(Br)c1[nH]2,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CCOC(=O)CCNC(=O)c1cc(Br)c[nH]1,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CC,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>CCN(CCC=O)C(=O)c1cc(Br)c(Br)[nH]1,0,CCOC(=O)CCNC(=O)c1cc(Br)c(Br)[nH]1>>O=C(O)CCNC(=O)c1cc(Br)c(Br)[nH]1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
