rxn_smiles,label,true_rxn_smiles,forward_template
Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(B(O)O)cs1,0,Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)cs1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>O=C(C1CC1)N1c2ccc3cc1ncc3c2,0,Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)cs1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Brc1ccc2cc(NCC3CC3)ncc2c1,0,Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)cs1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Nc1cc2ccc(Br)cc2cn1,0,Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)cs1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>O=C(Nc1cc2ccccc2cn1)C1CC1,0,Cc1nc(B2OC(C)(C)C(C)(C)O2)cs1.O=C(Nc1cc2ccc(Br)cc2cn1)C1CC1>>Cc1nc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)cs1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>O=S(=O)(c1ccccc1Nc1cnc(-c2ccc(Br)cc2F)cn1)N1CCCCC1,0,Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Fc1cc2ccc1c1cnc(cn1)[nH]2,0,Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Brc1ccc2c(c1)Nc1cnc-2cn1,0,Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(Br)cc2)cn1,0,Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccccc2F)cn1,0,Nc1cnc(-c2ccc(Br)cc2F)cn1.O=S(=O)(c1ccccc1B(O)O)N1CCCCC1>>Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
