rxn_smiles,label,true_rxn_smiles,forward_template
O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>OCc1cccc(Br)n1,0,O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1cccc(C2=CCCCC2)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C1Oc2cccc1n2,0,O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1cccc(C2=CCCCC2)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=Cc1cccc(Br)n1,0,O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1cccc(C2=CCCCC2)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)C1CCC=C(Br)N1,0,O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1cccc(C2=CCCCC2)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1ccccn1,0,O=C(O)c1cccc(Br)n1.OB(O)C1=CCCCC1>>O=C(O)c1cccc(C2=CCCCC2)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCCOc1cn[nH]n1>>Oc1cn[nH]n1,0,COC(=O)CCCOc1cn[nH]n1>>O=C(O)CCCOc1cn[nH]n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCCOc1cn[nH]n1>>OCCCCOc1cn[nH]n1,0,COC(=O)CCCOc1cn[nH]n1>>O=C(O)CCCOc1cn[nH]n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCCOc1cn[nH]n1>>CO,0,COC(=O)CCCOc1cn[nH]n1>>O=C(O)CCCOc1cn[nH]n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCCOc1cn[nH]n1>>O=CCCCOc1cn[nH]n1,0,COC(=O)CCCOc1cn[nH]n1>>O=C(O)CCCOc1cn[nH]n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCCOc1cn[nH]n1>>CCCC(=O)OC,0,COC(=O)CCCOc1cn[nH]n1>>O=C(O)CCCOc1cn[nH]n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>Nc1cnc(Cl)nc1Cl,0,CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>CNc1nc(Cl)ncc1[N+](=O)[O-],(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>CNc1ncc([N+](=O)[O-])c(Cl)n1,0,CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>CNc1nc(Cl)ncc1[N+](=O)[O-],(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>O=[N+]([O-])c1cnc(Cl)nc1,0,CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>CNc1nc(Cl)ncc1[N+](=O)[O-],(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>O=[N+]([O-])c1cncnc1Cl,0,CN.O=[N+]([O-])c1cnc(Cl)nc1Cl>>CNc1nc(Cl)ncc1[N+](=O)[O-],(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NN=C(O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)[C@@H]1Cc2ccc(cc2)-c2ncc(cn2)C(=O)N1C(=O)c1ccc(C(C)(C)C)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCCNN,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)c1ccc(C(=O)N[C@H](C=O)Cc2ccc(-c3ncc(C(=O)O)cn3)cc2)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C=O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(CO)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)[C@@H](N)Cc1ccc(-c2ncc(C(=O)O)cn2)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)c1ccc(C(=O)N[C@@H](Cc2ccc(-c3ncc(C(=O)O)cn3)cc2)C(=O)O)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)O,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)c1ccc(C(=O)N[C@H](CO)Cc2ccc(-c3ncc(C(=O)O)cn3)cc2)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)c1cnc(-c2ccc(C[C@@H](C=O)NC(=O)c3ccc(C(C)(C)C)cc3)cc2)nc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NCc1ccc(C(C)(C)C)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CC(C)(C)c1ccc(C(=O)N[C@H]2Cc3ccc(cc3)-c3ncc(cn3)C(=O)OC2=O)cc1,0,CC(C)(C)OC(=O)[C@H](Cc1ccc(-c2ncc(C(=O)O)cn2)cc1)NC(=O)c1ccc(C(C)(C)C)cc1.CCCCCCC(=O)NN>>CCCCCCC(=O)NNC(=O)c1cnc(-c2ccc(C[C@H](NC(=O)c3ccc(C(C)(C)C)cc3)C(=O)OC(C)(C)C)cc2)nc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
