rxn_smiles,label,true_rxn_smiles,forward_template
NCCc1ccco1.O=S(=O)(O)c1ccccc1>>NCCC1CC=CO1,0,NCCc1ccco1.O=S(=O)(O)c1ccccc1>>O=S(=O)(NCCc1ccco1)c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
NCCc1ccco1.O=S(=O)(O)c1ccccc1>>NCCC1=CCCO1,0,NCCc1ccco1.O=S(=O)(O)c1ccccc1>>O=S(=O)(NCCc1ccco1)c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>CCCCC1(C(=O)NCC(F)(F)F)c2ccccc2-c2ccccc21,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>NCC(F)(F)F,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C12CCCCc3cccc1c3-c1ccccc12,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCc2ccnc(N3CCNCC3)c2)c2ccccc2-c2ccccc21,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>FC(F)(F)CNCC1(CCCCBr)c2ccccc2-c2ccccc21,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C12CCCCc3cccc(c31)-c1ccccc12,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>C1=C(N2CCNCC2)NCCC1,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCc2cccnc2N2CCNCC2)c2ccccc2-c2ccccc21,0,O=C(NCC(F)(F)F)C1(CCCCBr)c2ccccc2-c2ccccc21.c1ccc(N2CCNCC2)nc1>>O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccccn3)CC2)c2ccccc2-c2ccccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
