rxn_smiles,label,true_rxn_smiles,forward_template
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CO)CCc2ccccc2)c1,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CC=O,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CCO,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CC(=O)O,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>OCBr,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(C=O)CCc2ccccc2)c1,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OC(C)=O)c1,0,CC(=O)OCBr.CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)O)c1>>CNS(=O)(=O)c1cccc(CCCC(CCc2ccccc2)C(=O)OCOC(C)=O)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>OCc1cnc(Cl)nc1-c1ccccc1,0,CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>CCOC(=O)c1cnc(NN)nc1-c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>CCO,0,CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>CCOC(=O)c1cnc(NN)nc1-c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>NNC(=O)c1cnc(Cl)nc1-c1ccccc1,0,CCOC(=O)c1cnc(Cl)nc1-c1ccccc1.NN>>CCOC(=O)c1cnc(NN)nc1-c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
