rxn_smiles,label,true_rxn_smiles,forward_template
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4c5ccn4c35)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>Cn1ccc2c(F)c(Oc3ncnc4ccc(OCC5CCN(C(=O)OC(C)(C)C)CC5)cc34)ccc21,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1ccc2c(Oc3ccc4[nH]ccc4c3F)ncnc2c1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4c(c3F)CCN4)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>CC1CCN(C(=O)OC(C)(C)C)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>CC(C)(C)OC(=O)N1CCC(COc2cc3c(Oc4ccc5[nH]ccc5c4F)ncnc3cc2O)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>CC(C)(C)OC(=O)N1CCC(COc2ccc3ncnc(Oc4ccc5[nH]ccc5c4F)c3c2)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>Fc1cccc2[nH]ccc12,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1O,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)O)CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>CC(C)(C)O,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CC[NH2+]CC1,0,COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1>>COc1cc2ncnc(Oc3ccc4[nH]ccc4c3F)c2cc1OCC1CCNCC1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nnco1.O=C(O)C(c1ccccc1)c1ccccc1>>O=CC(c1ccccc1)c1ccccc1,0,Nc1nnco1.O=C(O)C(c1ccccc1)c1ccccc1>>O=C(Nc1nnco1)C(c1ccccc1)c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nnco1.O=C(O)C(c1ccccc1)c1ccccc1>>OCC(c1ccccc1)c1ccccc1,0,Nc1nnco1.O=C(O)C(c1ccccc1)c1ccccc1>>O=C(Nc1nnco1)C(c1ccccc1)c1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(OCC)(OCC)c1ccc2c3c(nn2c1)-c1ccc(cc1)N(C1CCCC1)c1nccc-3n1,0,CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(=O)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccccc3)nn2c1,0,CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(=O)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCO,0,CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(=O)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(O)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,0,CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(=O)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CC,0,CCOC(OCC)(OCC)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1>>CCOC(=O)c1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2cccc(CC3CC3)c2-c2ccccc2)[nH]c2ccccc12,0,BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)n(CC2CC2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12)OCC1CC1,0,BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)n(CC2CC2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2CC2CC2)[nH]c2ccccc12,0,BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)n(CC2CC2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>CC1CC1,0,BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)n(CC2CC2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccc(CC3CC3)cc12,0,BrCC1CC1.O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)[nH]c2ccccc12>>O=C(O)Cc1c(C(=O)c2ccccc2-c2ccccc2)n(CC2CC2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
