rxn_smiles,label,true_rxn_smiles,forward_template
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>O=Cc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N(C(=O)c1ccccc1)[C@H]([CH]OCc1ccccc1)[C@H](O[CH]COCc1ccccc1)OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N1C[C@H]2O[C@H](OCc3ccccc3)[C@H]1[C@@H](OCc1ccccc1)[C@H]2OC(=O)c1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[CH][C@@H](OCc1ccccc1)[C@@H](OC(=O)c1ccccc1)[C@H](O)COCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N([CH][C@H](O[CH]COCc1ccccc1)OCc1ccccc1)C(=O)c1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](O)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N(Cc1ccccc1)[C@@H]1[CH][C@@H](OC(=O)c2ccccc2)[C@@H](COCc2ccccc2)O[C@@H]1OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N(C(=O)c1ccccc1)[C@@H]1[C@@H](OCc2ccccc2)[CH][C@@H](COCc2ccccc2)O[C@@H]1OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N(C(=O)c1ccccc1)[C@H]([CH]OCc1ccccc1)[C@H](O)OCc1ccccc1,0,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1>>CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
