rxn_smiles,label,true_rxn_smiles,forward_template
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(NC[C@@H](O)COS(C)(=O)=O)ccc21,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN(C(=O)O)c1ccc2c(c1)COC(=O)N2C,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN(C(=O)O)c1ccc(N2C[C@H](COS(C)(=O)=O)OC2=O)cc1,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>C[C@H]1CN(c2ccc3c(c2)COC(=O)N3C)C(=O)O1,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CNC(=O)O,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CNc1ccc(N2C[C@H](COS(C)(=O)=O)OC2=O)cc1CO,0,CN1C(=O)OCc2cc(N3C[C@H](COS(C)(=O)=O)OC3=O)ccc21.[N-]=[N+]=[N-]>>CN1C(=O)OCc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc21,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Cl)c1ccc(Nc2nccs2)cc1,0,Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Nc1nccs1)c1ccc(I)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(O)c1ccc(I)cc1,0,Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Nc1nccs1)c1ccc(I)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S([O-])c1ccc(I)cc1,0,Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Nc1nccs1)c1ccc(I)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>Sc1ccc(I)cc1,0,Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Nc1nccs1)c1ccc(I)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Cl)c1ccccc1,0,Nc1nccs1.O=S(=O)(Cl)c1ccc(I)cc1>>O=S(=O)(Nc1nccs1)c1ccc(I)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>CN(C(=O)C(NC(=O)OC(C)(C)C)c1ccc2c(c1)ncn2C)[C@@H](Cc1ccccc1)C(=O)Nc1nc(C=O)cs1,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>CC(C)(C)OC(N)=O,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>CN(C(=O)OC(C)(C)C)C(C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1nc(C=O)cs1)c1ccc2c(c1)ncn2C,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>Cn1cnc2cc(C3C(=O)N[C@@H](Cc4ccccc4)C(=O)Nc4nc(cs4)C(=O)N3C(=O)OC(C)(C)C)ccc21,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>Cn1cnc2cc(C(NC(=O)OC(C)(C)C)C(=O)N3C(=O)c4csc(n4)NC(=O)[C@@H]3Cc3ccccc3)ccc21,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>Cn1cnc2cc(C(NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N3C(=O)c4csc3n4)ccc21,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>Cn1cnc2cc(C(NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3nc(CO)cs3)ccc21,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>Cn1cnc2cc(C(NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3nc(C(=O)O)cs3)ccc21,0,COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc3c(c2)ncn3C)n1>>COC(=O)c1csc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)NC(c3ccc4c(c3)ncn4C)C2=O)n1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
