rxn_smiles,label,true_rxn_smiles,forward_template
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>CNCC1CCCN1C12CCC(CC1)C2,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>CS(=O)(=O)c1ccc2c(c1)C(=O)O2,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COC(=O)c1cccc(S(C)(=O)=O)c1,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>CS(=O)(=O)c1ccc(O)c(C(=O)O)c1,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1CO,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>CS(=O)(=O)c1ccc(NCC2CCCN2C23CCC(CC2)C3)c(C(=O)O)c1,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C=O,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>CS(=O)(=O)c1cccc(C(=O)O)c1,0,COc1ccc(S(C)(=O)=O)cc1C(=O)O.NCC1CCCN1C12CCC(CC1)C2>>COc1ccc(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C12CCC(CC1)C2,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
Brc1ncccn1.Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C>>Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1CN1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C,0,Brc1ncccn1.Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C>>Cc1c(Cc2sc3c(c2C(=O)N2C[C@](C)(O)CO2)c(=O)n(C)c(=O)n3C(C)C)c(C(F)(F)F)nn1-c1ncccn1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=Cc1cccc(C(F)(F)F)c1.O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>>OCC=P(c1ccccc1)(c1ccccc1)c1ccccc1,0,O=Cc1cccc(C(F)(F)F)c1>O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>O=C/C=C/c1cccc(C(F)(F)F)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=Cc1cccc(C(F)(F)F)c1.O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>>OCc1cccc(C(F)(F)F)c1,0,O=Cc1cccc(C(F)(F)F)c1>O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>O=C/C=C/c1cccc(C(F)(F)F)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
O=Cc1cccc(C(F)(F)F)c1.O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>>O=CC=Cc1cccc(C(F)(F)F)c1,0,O=Cc1cccc(C(F)(F)F)c1>O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>O=C/C=C/c1cccc(C(F)(F)F)c1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
