rxn_smiles,label,true_rxn_smiles,forward_template
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1ccc2ccn(S(=O)(=O)c3ccc(C)cc3)c2c1,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cccc2c1ccn2S(=O)(=O)c1ccc(C)cc1,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cccc2ccn(S(=O)(=O)c3ccc(C)cc3)c12,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cc(S(=O)(=O)n2ccc3ccccc32)ccc1C,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1ccc2c(ccn2S(=O)(=O)c2ccc(C)cc2)c1,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cc(C)ccc1S(=O)(=O)n1ccc2ccccc21,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC=O,0,CCCCCC(=O)Cl.Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1>>CCCCCC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
c1ccc(Cc2cccnc2)cc1>>C1=C(Cc2ccccc2)CCCN1,0,c1ccc(Cc2cccnc2)cc1>>c1ccc(CC2CCCNC2)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(OCc4ccccc4)ccc32)cc1>>COc1ccc(C2=C(c3ccccc3)CCCc3cc(OCc4ccccc4)ccc32)cc1,0,COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(OCc4ccccc4)ccc32)cc1>>COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(O)ccc32)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(OCc4ccccc4)ccc32)cc1>>COc1ccc(C2=C(c3ccc(OCc4ccccc4)cc3)CCCc3ccccc32)cc1,0,COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(OCc4ccccc4)ccc32)cc1>>COc1ccc(C2=C(c3ccc(O)cc3)CCCc3cc(O)ccc32)cc1,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
