rxn_smiles,label,true_rxn_smiles,forward_template
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>CO,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@@H](O)c2cccn2-c2ccc(Cl)cc2)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCCO)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@@H](O)c2cc(Cl)ccc2-n2cccc2)c1OC,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@H]2O[C@H](c3ccccc3OC)c3cc(Cl)ccc3-n3cccc32)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3)c3cc(Cl)ccc3-n3cccc32)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3O)c3cc(Cl)ccc3-n3cccc32)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3ccccc3-n3cccc32)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC=O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(O)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1,0,COC(=O)CCc1cn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)nn1>>COc1cccc([C@H]2O[C@H](CCn3cc(CCC(=O)O)nn3)c3cccn3-c3ccc(Cl)cc32)c1OC,(Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4])>>([#7;a:4]:[c:3]:[cH;D2;+0:1]:[#7;a:2])
